Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_source,source_name,SRA Study,diet,Time,quality_book_char (run)
SRR097085,OTHER,32,13951200,PRJNA136593,SAMN00199485,9540752,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039920,GSM664291,Illumina Genome Analyzer II,GSM664291: D2_14_m13 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664291,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR097086,OTHER,32,91234944,PRJNA136593,SAMN00199486,41564765,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039921,GSM664292,Illumina Genome Analyzer II,GSM664292: E3_4_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664292,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09620,Sample was taken after mouse was on the diet for 4 days.,
SRR097087,OTHER,32,21267680,PRJNA136593,SAMN00199487,14757155,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039922,GSM664293,Illumina Genome Analyzer II,GSM664293: E1_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664293,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 4 days.,
SRR097088,OTHER,32,20817408,PRJNA136593,SAMN00199488,15040997,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039923,GSM664294,Illumina Genome Analyzer II,GSM664294: D3_1_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664294,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 1 days.,
SRR097089,OTHER,32,33362688,PRJNA136593,SAMN00199489,22550969,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039924,GSM664295,Illumina Genome Analyzer II,GSM664295: E1_7_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664295,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 7 days.,
SRR097090,OTHER,32,25872640,PRJNA136593,SAMN00199490,17162638,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039925,GSM664296,Illumina Genome Analyzer II,GSM664296: D4_14_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664296,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 14 days.,
SRR097091,OTHER,32,28591328,PRJNA136593,SAMN00199491,11963533,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039926,GSM664297,Illumina Genome Analyzer II,GSM664297: E2_14_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664297,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 14 days.,
SRR097092,OTHER,32,76971552,PRJNA136593,SAMN00199492,34314977,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039927,GSM664298,Illumina Genome Analyzer II,GSM664298: E2_4_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664298,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09625,Sample was taken after mouse was on the diet for 4 days.,
SRR097093,OTHER,32,58618112,PRJNA136593,SAMN00199493,27975325,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039928,GSM664299,Illumina Genome Analyzer II,GSM664299: E3_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664299,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 4 days.,
SRR097094,OTHER,32,28306912,PRJNA136593,SAMN00199494,13013893,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039929,GSM664300,Illumina Genome Analyzer II,GSM664300: E2_2_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664300,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09625,Sample was taken after mouse was on the diet for 2 days.,
SRR097095,OTHER,32,42553376,PRJNA136593,SAMN00199495,17894561,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039930,GSM664301,Illumina Genome Analyzer II,GSM664301: D3_4_m12 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664301,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 4 days.,
SRR097096,OTHER,32,7068384,PRJNA136593,SAMN00199496,3051276,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039931,GSM664302,Illumina Genome Analyzer II,GSM664302: D4_2_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664302,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 2 days.,
SRR097097,OTHER,32,32270176,PRJNA136593,SAMN00199497,15468369,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039932,GSM664303,Illumina Genome Analyzer II,GSM664303: E1_1_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664303,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 1 days.,
SRR097098,OTHER,32,21312864,PRJNA136593,SAMN00199498,15479450,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039933,GSM664304,Illumina Genome Analyzer II,GSM664304: D4_14_m13 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664304,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR097099,OTHER,32,35631744,PRJNA136593,SAMN00199499,15957615,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039934,GSM664305,Illumina Genome Analyzer II,GSM664305: E3_1_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664305,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09622,Sample was taken after mouse was on the diet for 1 days.,
SRR097100,OTHER,32,41199104,PRJNA136593,SAMN00199500,15714067,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039935,GSM664306,Illumina Genome Analyzer II,GSM664306: D3_1_m11 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664306,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 1 days.,
SRR097101,OTHER,32,14467520,PRJNA136593,SAMN00199501,6275762,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039936,GSM664307,Illumina Genome Analyzer II,GSM664307: D4_2_m11 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664307,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 2 days.,
SRR097102,OTHER,32,27136416,PRJNA136593,SAMN00199502,18632837,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039937,GSM664308,Illumina Genome Analyzer II,GSM664308: E1_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664308,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09623,Sample was taken after mouse was on the diet for 7 days.,
SRR097103,OTHER,32,26915648,PRJNA136593,SAMN00199503,10401625,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039938,GSM664309,Illumina Genome Analyzer II,GSM664309: D4_4_m13 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664309,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 4 days.,
SRR097104,OTHER,32,26859136,PRJNA136593,SAMN00199504,19137517,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039939,GSM664310,Illumina Genome Analyzer II,GSM664310: D2_2_m10 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664310,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09049,Sample was taken after mouse was on the diet for 2 days.,
SRR097105,OTHER,32,5735136,PRJNA136593,SAMN00199505,4638675,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039940,GSM664311,Illumina Genome Analyzer II,GSM664311: D3_14_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664311,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055,Sample was taken after mouse was on the diet for 14 days.,
SRR097106,OTHER,32,25728064,PRJNA136593,SAMN00199506,17555541,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039941,GSM664312,Illumina Genome Analyzer II,GSM664312: E1_14_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664312,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR097107,OTHER,32,27368928,PRJNA136593,SAMN00199507,12646159,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039942,GSM664313,Illumina Genome Analyzer II,GSM664313: E3_1_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664313,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 1 days.,
SRR097108,OTHER,32,11430144,PRJNA136593,SAMN00199508,8017474,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039943,GSM664314,Illumina Genome Analyzer II,GSM664314: D2_14_m12 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664314,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057,Sample was taken after mouse was on the diet for 14 days.,
SRR097109,OTHER,32,16475712,PRJNA136593,SAMN00199509,12764108,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039944,GSM664315,Illumina Genome Analyzer II,GSM664315: D3_14_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664315,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 14 days.,
SRR097110,OTHER,32,400946240,PRJNA136593,SAMN00199510,188321536,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039945,GSM664316,Illumina Genome Analyzer II,GSM664316: E3_14_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664316,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR097111,OTHER,32,48721472,PRJNA136593,SAMN00199511,20564096,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039946,GSM664317,Illumina Genome Analyzer II,GSM664317: E2_1_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664317,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09620,Sample was taken after mouse was on the diet for 1 days.,
SRR097112,OTHER,32,29356992,PRJNA136593,SAMN00199512,21447423,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039947,GSM664318,Illumina Genome Analyzer II,GSM664318: D4_14_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664318,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055,Sample was taken after mouse was on the diet for 14 days.,
SRR097113,OTHER,32,86163872,PRJNA136593,SAMN00199513,32651868,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039948,GSM664319,Illumina Genome Analyzer II,GSM664319: D4_7_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664319,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09056,Sample was taken after mouse was on the diet for 7 days.,
SRR097114,OTHER,32,21519936,PRJNA136593,SAMN00199514,10374843,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039949,GSM664320,Illumina Genome Analyzer II,GSM664320: E3_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664320,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 7 days.,
SRR097115,OTHER,32,99397408,PRJNA136593,SAMN00199515,42826530,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039950,GSM664321,Illumina Genome Analyzer II,GSM664321: E3_1_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664321,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 1 days.,
SRR097116,OTHER,32,12118656,PRJNA136593,SAMN00199516,9110910,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039951,GSM664322,Illumina Genome Analyzer II,GSM664322: D3_14_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664322,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057,Sample was taken after mouse was on the diet for 14 days.,
SRR097117,OTHER,32,126294688,PRJNA136593,SAMN00199517,50880202,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039952,GSM664323,Illumina Genome Analyzer II,GSM664323: D4_2_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664323,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 2 days.,
SRR097118,OTHER,32,28095264,PRJNA136593,SAMN00199518,12327599,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039953,GSM664324,Illumina Genome Analyzer II,GSM664324: D3_4_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664324,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 4 days.,
SRR097119,OTHER,32,16351904,PRJNA136593,SAMN00199519,11573804,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039954,GSM664325,Illumina Genome Analyzer II,GSM664325: D3_1_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664325,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 1 days.,
SRR097120,OTHER,32,55927648,PRJNA136593,SAMN00199520,21804805,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039955,GSM664326,Illumina Genome Analyzer II,GSM664326: D4_4_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664326,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09056,Sample was taken after mouse was on the diet for 4 days.,
SRR097121,OTHER,32,19334208,PRJNA136593,SAMN00199521,13798916,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039956,GSM664327,Illumina Genome Analyzer II,GSM664327: D2_4_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664327,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 4 days.,
SRR097122,OTHER,32,47572672,PRJNA136593,SAMN00199522,18808774,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039957,GSM664328,Illumina Genome Analyzer II,GSM664328: E2_14_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664328,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 14 days.,
SRR097123,OTHER,32,39010272,PRJNA136593,SAMN00199523,23780227,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039958,GSM664329,Illumina Genome Analyzer II,GSM664329: D3_1_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664329,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055,Sample was taken after mouse was on the diet for 1 days.,
SRR097124,OTHER,32,52414944,PRJNA136593,SAMN00199524,21327231,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039959,GSM664330,Illumina Genome Analyzer II,GSM664330: E1_2_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664330,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09620,Sample was taken after mouse was on the diet for 2 days.,
SRR097125,OTHER,32,23018656,PRJNA136593,SAMN00199525,16291497,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039960,GSM664331,Illumina Genome Analyzer II,GSM664331: D3_14_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664331,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09049,Sample was taken after mouse was on the diet for 14 days.,
SRR097126,OTHER,32,45040416,PRJNA136593,SAMN00199526,17933856,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039961,GSM664332,Illumina Genome Analyzer II,GSM664332: D3_7_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664332,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 7 days.,
SRR097127,OTHER,32,40495104,PRJNA136593,SAMN00199527,17312887,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039962,GSM664333,Illumina Genome Analyzer II,GSM664333: D3_4_m13 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664333,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 4 days.,
SRR097128,OTHER,32,39895840,PRJNA136593,SAMN00199528,17750912,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039963,GSM664334,Illumina Genome Analyzer II,GSM664334: D4_1_m13 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664334,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 1 days.,
SRR097129,OTHER,32,9792320,PRJNA136593,SAMN00199529,4337071,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039964,GSM664335,Illumina Genome Analyzer II,GSM664335: D3_4_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664335,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 4 days.,
SRR097130,OTHER,32,22743200,PRJNA136593,SAMN00199530,15793762,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039965,GSM664336,Illumina Genome Analyzer II,GSM664336: E1_7_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664336,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 7 days.,
